Time,GPU Power (W)
10.04,-0.29731999999995296
10.05,-0.29731999999995296
10.06,-0.29731999999995296
10.07,-0.29731999999995296
10.08,-0.29731999999995296
10.09,-0.29731999999995296
10.10,-0.29731999999995296
10.11,-0.29731999999995296
10.12,-0.29731999999995296
10.13,-0.29731999999995296
10.14,-0.29731999999995296
10.15,-0.29731999999995296
10.16,-0.29731999999995296
10.17,-0.29731999999995296
10.18,-0.29731999999995296
10.19,-0.29731999999995296
10.20,-0.29731999999995296
10.21,-0.29731999999995296
10.22,-0.29731999999995296
10.23,-0.29731999999995296
10.24,-0.29731999999995296
10.25,-0.29731999999995296
10.26,-0.29731999999995296
10.27,-0.29731999999995296
10.28,-0.29731999999995296
10.29,-0.29731999999995296
10.30,-0.29731999999995296
10.31,-0.29731999999995296
10.32,-0.29731999999995296
10.33,-0.29731999999995296
10.34,-0.29731999999995296
10.35,-0.29731999999995296
10.36,-0.29731999999995296
10.37,-0.29731999999995296
10.39,-0.29731999999995296
10.40,-0.29731999999995296
10.41,-0.29731999999995296
10.42,-0.29731999999995296
10.43,-0.29731999999995296
10.44,-0.29731999999995296
10.45,-0.29731999999995296
10.46,-0.29731999999995296
10.47,-0.29731999999995296
10.48,-0.29731999999995296
10.49,-0.29731999999995296
10.50,-0.29731999999995296
10.51,-0.29731999999995296
10.52,-0.29731999999995296
10.53,-0.29731999999995296
10.54,-0.29731999999995296
10.55,-0.29731999999995296
10.56,-0.29731999999995296
10.57,-0.29731999999995296
10.58,-0.29731999999995296
10.59,-0.29731999999995296
10.60,-0.29731999999995296
10.61,-0.29731999999995296
10.62,-0.29731999999995296
10.63,-0.29731999999995296
10.64,-0.29731999999995296
10.65,-0.29731999999995296
10.66,-0.29731999999995296
10.67,-0.29731999999995296
10.68,-0.29731999999995296
10.69,-0.29731999999995296
10.70,-0.29731999999995296
10.71,-0.29731999999995296
10.72,-0.29731999999995296
10.73,-0.29731999999995296
10.74,-0.29731999999995296
10.75,-0.29731999999995296
10.76,-0.29731999999995296
10.77,-0.29731999999995296
10.78,-0.29731999999995296
10.79,-0.29731999999995296
10.80,-0.29731999999995296
10.81,-0.29731999999995296
10.82,-0.29731999999995296
10.83,-0.29731999999995296
10.84,-0.29731999999995296
10.85,-0.29731999999995296
10.86,-0.29731999999995296
10.87,-0.29731999999995296
10.88,-0.29731999999995296
10.89,-0.29731999999995296
10.90,-0.29731999999995296
10.91,-0.29731999999995296
10.92,-0.29731999999995296
10.93,-0.29731999999995296
10.94,-0.29731999999995296
10.95,-0.29731999999995296
10.96,-0.29731999999995296
10.97,-0.29731999999995296
10.98,-0.29731999999995296
10.99,-0.29731999999995296
11.00,-0.29731999999995296
11.01,-0.29731999999995296
11.02,-0.29731999999995296
11.03,-0.29731999999995296
11.04,-0.29731999999995296
11.05,-0.29731999999995296
11.06,-0.29731999999995296
11.07,-0.29731999999995296
11.08,-0.29731999999995296
11.09,-0.29731999999995296
11.10,-0.29731999999995296
11.11,-0.29731999999995296
11.12,-0.29731999999995296
11.13,-0.29731999999995296
11.14,-0.29731999999995296
11.15,-0.29731999999995296
11.16,-0.29731999999995296
11.17,-0.29731999999995296
11.18,-0.29731999999995296
11.19,-0.29731999999995296
11.20,-0.29731999999995296
11.21,-0.29731999999995296
11.22,-0.29731999999995296
11.23,-0.29731999999995296
11.24,-0.29731999999995296
11.25,-0.29731999999995296
11.26,-0.29731999999995296
11.27,-0.29731999999995296
11.28,-0.29731999999995296
11.29,-0.29731999999995296
11.30,-0.29731999999995296
11.31,-0.29731999999995296
11.32,-0.29731999999995296
11.33,-0.29731999999995296
11.34,-0.29731999999995296
11.35,-0.29731999999995296
11.36,-0.29731999999995296
11.37,-0.29731999999995296
11.38,-0.29731999999995296
11.39,-0.2433199999999509
11.40,-0.2433199999999509
11.41,-0.2433199999999509
11.42,-0.2433199999999509
11.43,-0.2433199999999509
11.44,-0.2433199999999509
11.45,-0.2433199999999509
11.46,-0.2433199999999509
11.47,-0.2433199999999509
11.48,-0.2433199999999509
11.49,-0.2433199999999509
11.50,-0.2433199999999509
11.51,-0.2433199999999509
11.52,-0.2433199999999509
11.53,-0.2433199999999509
11.54,-0.2433199999999509
11.56,-0.2433199999999509
11.57,-0.2433199999999509
11.58,-0.2433199999999509
11.59,-0.2433199999999509
11.60,-0.2433199999999509
11.61,-0.2433199999999509
11.62,-0.2433199999999509
11.63,-0.2433199999999509
11.64,-0.2433199999999509
11.65,-0.2433199999999509
11.66,-0.2433199999999509
11.67,-0.2433199999999509
11.68,-0.2433199999999509
11.69,-0.2433199999999509
11.70,-0.2433199999999509
11.71,-0.2433199999999509
11.72,-0.2433199999999509
11.73,-0.2433199999999509
11.74,-0.2433199999999509
11.75,-0.2433199999999509
11.76,-0.2433199999999509
11.77,-0.2433199999999509
11.78,-0.2433199999999509
11.79,-0.2433199999999509
11.80,-0.2433199999999509
11.81,-0.2433199999999509
11.82,-0.2433199999999509
11.83,-0.2433199999999509
11.84,-0.2433199999999509
11.85,-0.2433199999999509
11.86,-0.2433199999999509
11.87,-0.2433199999999509
11.88,-0.2433199999999509
11.89,-0.2433199999999509
11.90,-0.2433199999999509
11.91,-0.2433199999999509
11.92,-0.2433199999999509
11.93,-0.2433199999999509
11.94,-0.2433199999999509
11.95,-0.2433199999999509
11.96,-0.2433199999999509
11.97,-0.2433199999999509
11.98,-0.2433199999999509
11.99,-0.2433199999999509
12.00,-0.2433199999999509
12.01,-0.2433199999999509
12.02,-0.2433199999999509
12.03,-0.2433199999999509
12.04,-0.2433199999999509
12.05,-0.2433199999999509
12.06,-0.2433199999999509
12.07,-0.2433199999999509
12.08,-0.2433199999999509
12.09,-0.2433199999999509
12.10,-0.2433199999999509
12.11,-0.2433199999999509
12.12,-0.2433199999999509
12.13,-0.2433199999999509
12.14,-0.2433199999999509
12.15,-0.2433199999999509
12.16,-0.2433199999999509
12.17,-0.2433199999999509
12.18,-0.2433199999999509
12.19,-0.2433199999999509
12.20,-0.2433199999999509
12.21,-0.2433199999999509
12.22,-0.2433199999999509
12.23,-0.2433199999999509
12.24,-0.2433199999999509
12.25,-0.2433199999999509
12.26,-0.2433199999999509
12.27,-0.2433199999999509
12.28,-0.2433199999999509
12.29,-0.2433199999999509
12.30,-0.2433199999999509
12.31,-0.2433199999999509
12.32,-0.2433199999999509
12.33,-0.2433199999999509
12.34,-0.2433199999999509
12.35,-0.2433199999999509
12.36,-0.2433199999999509
12.37,-0.2433199999999509
12.38,-0.2433199999999509
12.39,-0.2433199999999509
12.40,-0.2433199999999509
12.41,-0.2433199999999509
12.42,-0.2433199999999509
12.43,-0.2433199999999509
12.44,-0.2433199999999509
12.45,-0.2433199999999509
12.46,-0.2433199999999509
12.47,-0.2433199999999509
12.48,-0.2433199999999509
12.49,-0.2433199999999509
12.50,-0.2433199999999509
12.51,-0.2433199999999509
12.52,-0.2433199999999509
12.53,-0.2433199999999509
12.54,-0.2433199999999509
12.55,-0.2433199999999509
12.56,-0.2433199999999509
12.57,-0.2433199999999509
12.58,-0.2433199999999509
12.59,-0.2433199999999509
12.60,-0.2433199999999509
12.61,-0.2433199999999509
12.62,-0.2433199999999509
12.63,-0.2433199999999509
12.64,-0.2433199999999509
12.65,-0.2433199999999509
12.66,-0.2433199999999509
12.67,-0.2433199999999509
12.68,-0.2433199999999509
12.69,-0.2433199999999509
12.70,-0.2433199999999509
12.71,-0.2433199999999509
12.72,-0.2433199999999509
12.73,-0.2433199999999509
12.74,-0.2433199999999509
12.75,-0.2433199999999509
12.76,-0.2433199999999509
12.77,-0.2433199999999509
12.78,-0.2433199999999509
12.79,-0.2433199999999509
12.80,-0.2433199999999509
12.81,-0.2433199999999509
12.82,-0.2433199999999509
12.83,-0.2433199999999509
12.84,-0.2433199999999509
12.85,-0.2433199999999509
12.86,-0.2433199999999509
12.87,-0.2433199999999509
12.88,-0.2433199999999509
12.89,-0.2433199999999509
12.90,-0.2433199999999509
12.91,-0.2433199999999509
12.92,-0.2433199999999509
12.93,-0.2433199999999509
12.94,-0.2433199999999509
12.95,-0.2433199999999509
12.96,-0.2433199999999509
12.97,-0.2433199999999509
12.98,-0.2433199999999509
12.99,-0.2433199999999509
13.00,-0.2433199999999509
13.01,-0.2433199999999509
13.02,-0.2433199999999509
13.03,-0.2433199999999509
13.04,-0.2433199999999509
13.05,-0.2433199999999509
13.06,-0.2433199999999509
13.07,-0.2433199999999509
13.08,-0.2433199999999509
13.09,-0.2433199999999509
13.10,-0.2433199999999509
13.11,-0.2433199999999509
13.12,-0.2433199999999509
13.13,-0.2433199999999509
13.14,-0.2433199999999509
13.16,-0.2433199999999509
13.17,-0.2433199999999509
13.18,-0.2433199999999509
13.19,-0.2433199999999509
13.20,-0.2433199999999509
13.21,-0.2433199999999509
13.22,-0.2433199999999509
13.23,-0.2433199999999509
13.24,-0.2433199999999509
13.25,-0.2433199999999509
13.26,-0.2433199999999509
13.27,-0.2433199999999509
13.28,-0.2433199999999509
13.29,-0.2433199999999509
13.30,-0.2433199999999509
13.31,-0.2433199999999509
13.32,-0.2433199999999509
13.33,-0.2433199999999509
13.34,-0.2433199999999509
13.35,-0.2433199999999509
13.36,-0.24831999999994991
13.37,-0.24831999999994991
13.38,-0.24831999999994991
13.39,-0.24831999999994991
13.40,-0.24831999999994991
13.41,-0.24831999999994991
13.42,-0.24831999999994991
13.43,-0.24831999999994991
13.44,-0.24831999999994991
13.45,-0.24831999999994991
13.46,-0.24831999999994991
13.47,-0.24831999999994991
13.48,-0.24831999999994991
13.49,-0.24831999999994991
13.50,-0.24831999999994991
13.51,-0.24831999999994991
13.52,-0.24831999999994991
13.53,-0.24831999999994991
13.54,-0.24831999999994991
13.55,-0.24831999999994991
13.56,-0.24831999999994991
13.57,-0.24831999999994991
13.58,-0.24831999999994991
13.59,-0.24831999999994991
13.60,-0.24831999999994991
13.61,-0.24831999999994991
13.62,-0.24831999999994991
13.63,-0.24831999999994991
13.64,-0.24831999999994991
13.65,-0.24831999999994991
13.66,-0.24831999999994991
13.67,-0.24831999999994991
13.68,-0.24831999999994991
13.69,-0.24831999999994991
13.70,-0.24831999999994991
13.71,-0.24831999999994991
13.72,-0.24831999999994991
13.73,-0.24831999999994991
13.74,-0.24831999999994991
13.75,-0.24831999999994991
13.76,-0.24831999999994991
13.77,-0.24831999999994991
13.78,-0.24831999999994991
13.79,-0.24831999999994991
13.80,-0.24831999999994991
13.81,-0.24831999999994991
13.82,-0.24831999999994991
13.83,-0.24831999999994991
13.84,-0.24831999999994991
13.85,-0.24831999999994991
13.86,-0.24831999999994991
13.87,-0.24831999999994991
13.88,-0.24831999999994991
13.89,-0.24831999999994991
13.90,-0.24831999999994991
13.91,-0.24831999999994991
13.92,-0.24831999999994991
13.93,-0.24831999999994991
13.94,-0.24831999999994991
13.95,-0.24831999999994991
13.96,-0.24831999999994991
13.97,-0.24831999999994991
13.98,-0.24831999999994991
13.99,-0.24831999999994991
14.00,-0.24831999999994991
14.01,-0.24831999999994991
14.02,-0.24831999999994991
14.03,-0.24831999999994991
14.04,-0.24831999999994991
14.05,-0.24831999999994991
14.06,-0.24831999999994991
14.07,-0.24831999999994991
14.08,-0.24831999999994991
14.09,-0.24831999999994991
14.10,-0.24831999999994991
14.11,-0.24831999999994991
14.12,-0.24831999999994991
14.13,-0.24831999999994991
14.14,-0.24831999999994991
14.15,-0.24831999999994991
14.16,-0.24831999999994991
14.17,-0.24831999999994991
14.18,-0.24831999999994991
14.19,-0.24831999999994991
14.20,-0.24831999999994991
14.21,-0.24831999999994991
14.22,-0.24831999999994991
14.23,-0.24831999999994991
14.24,-0.24831999999994991
14.25,-0.24831999999994991
14.26,-0.24831999999994991
14.27,-0.24831999999994991
14.28,-0.24831999999994991
14.29,-0.24831999999994991
14.30,-0.24831999999994991
14.31,-0.24831999999994991
14.32,-0.24831999999994991
14.33,-0.24831999999994991
14.34,-0.24831999999994991
14.35,-0.24831999999994991
14.36,-0.24831999999994991
14.37,-0.24831999999994991
14.38,-0.24831999999994991
14.39,-0.24831999999994991
14.40,-0.24831999999994991
14.41,-0.24831999999994991
14.42,-0.24831999999994991
14.43,-0.24831999999994991
14.44,-0.19931999999995043
14.45,-0.19931999999995043
14.46,-0.19931999999995043
14.47,-0.19931999999995043
14.48,-0.19931999999995043
14.49,-0.19931999999995043
14.50,-0.19931999999995043
14.51,-0.19931999999995043
14.52,-0.19931999999995043
14.53,-0.19931999999995043
14.54,-0.19931999999995043
14.55,-0.19931999999995043
14.56,-0.19931999999995043
14.57,-0.19931999999995043
14.58,-0.19931999999995043
14.59,-0.19931999999995043
14.60,-0.19931999999995043
14.61,-0.19931999999995043
14.62,-0.19931999999995043
14.63,-0.19931999999995043
14.64,-0.19931999999995043
14.65,-0.19931999999995043
14.66,-0.19931999999995043
14.67,-0.19931999999995043
14.68,-0.19931999999995043
14.69,-0.19931999999995043
14.70,-0.19931999999995043
14.71,-0.19931999999995043
14.72,-0.19931999999995043
14.73,-0.19931999999995043
14.74,-0.19931999999995043
14.75,-0.19931999999995043
14.77,-0.19931999999995043
14.78,-0.19931999999995043
14.79,-0.19931999999995043
14.80,-0.19931999999995043
14.81,-0.19931999999995043
14.82,-0.19931999999995043
14.83,-0.19931999999995043
14.84,-0.19931999999995043
14.85,-0.19931999999995043
14.86,-0.19931999999995043
14.87,-0.19931999999995043
14.88,-0.19931999999995043
14.89,-0.19931999999995043
14.90,-0.19931999999995043
14.91,-0.19931999999995043
14.92,-0.19931999999995043
14.93,-0.19931999999995043
14.94,-0.19931999999995043
14.95,-0.19931999999995043
14.96,-0.19931999999995043
14.97,-0.19931999999995043
14.98,-0.19931999999995043
14.99,-0.19931999999995043
15.00,-0.19931999999995043
15.01,-0.19931999999995043
15.02,-0.19931999999995043
15.03,-0.19931999999995043
15.04,-0.19931999999995043
15.06,-0.19931999999995043
15.07,-0.19931999999995043
15.09,-0.19931999999995043
15.12,-0.19931999999995043
15.13,-0.19931999999995043
15.14,-0.19931999999995043
15.15,-0.19931999999995043
15.16,-0.19931999999995043
15.18,-0.19931999999995043
15.19,0.020680000000048437
15.21,0.020680000000048437
15.23,0.020680000000048437
15.25,0.020680000000048437
15.27,0.020680000000048437
15.28,0.020680000000048437
15.29,0.020680000000048437
15.30,2.0046800000000466
15.32,2.0046800000000466
15.33,2.0046800000000466
15.34,2.0046800000000466
15.35,2.0046800000000466
15.37,2.0046800000000466
15.38,2.0046800000000466
15.39,2.0046800000000466
15.40,4.225680000000047
15.41,4.225680000000047
15.42,4.225680000000047
15.43,4.225680000000047
15.44,4.225680000000047
15.45,4.225680000000047
15.46,4.225680000000047
15.47,4.225680000000047
15.48,4.225680000000047
15.50,4.225680000000047
15.51,4.225680000000047
15.52,11.848680000000051
15.53,11.848680000000051
15.54,11.848680000000051
15.55,11.848680000000051
15.56,11.848680000000051
15.57,11.848680000000051
15.58,11.848680000000051
15.60,11.848680000000051
15.61,11.848680000000051
15.62,11.848680000000051
15.63,29.73368000000005
15.64,29.73368000000005
15.65,29.73368000000005
15.66,29.73368000000005
15.68,29.73368000000005
15.69,29.73368000000005
15.70,29.73368000000005
15.71,29.73368000000005
15.72,29.73368000000005
15.73,45.30168000000005
15.74,45.30168000000005
15.75,45.30168000000005
15.76,45.30168000000005
15.77,45.30168000000005
15.78,45.30168000000005
15.80,45.30168000000005
15.82,45.30168000000005
15.83,45.30168000000005
15.84,58.731680000000054
15.85,58.731680000000054
15.86,58.731680000000054
15.87,58.731680000000054
15.88,58.731680000000054
15.89,58.731680000000054
15.90,58.731680000000054
15.92,58.731680000000054
15.93,58.731680000000054
15.94,58.731680000000054
15.95,58.731680000000054
15.96,80.71368000000005
15.97,80.71368000000005
15.98,80.71368000000005
15.99,80.71368000000005
16.00,80.71368000000005
16.02,80.71368000000005
16.03,80.71368000000005
16.04,80.71368000000005
16.05,80.71368000000005
16.06,89.83268000000005
16.07,89.83268000000005
16.08,89.83268000000005
16.10,89.83268000000005
16.11,89.83268000000005
16.12,89.83268000000005
16.13,89.83268000000005
16.15,89.83268000000005
16.16,89.83268000000005
16.17,89.83268000000005
16.18,97.95268000000004
16.19,97.95268000000004
16.20,97.95268000000004
16.21,97.95268000000004
16.22,97.95268000000004
16.23,97.95268000000004
16.24,97.95268000000004
16.25,97.95268000000004
16.27,97.95268000000004
16.28,183.22168000000005
16.29,183.22168000000005
16.30,183.22168000000005
16.31,183.22168000000005
16.33,183.22168000000005
16.34,183.22168000000005
16.35,183.22168000000005
16.36,183.22168000000005
16.37,183.22168000000005
16.38,199.03468000000004
16.40,199.03468000000004
16.41,199.03468000000004
16.42,199.03468000000004
16.43,199.03468000000004
16.44,199.03468000000004
16.46,199.03468000000004
16.47,199.03468000000004
16.48,199.03468000000004
16.50,215.63368000000003
16.51,215.63368000000003
16.52,215.63368000000003
16.53,215.63368000000003
16.54,215.63368000000003
16.55,215.63368000000003
16.56,215.63368000000003
16.57,215.63368000000003
16.59,215.63368000000003
16.60,232.53168000000005
16.61,232.53168000000005
16.62,232.53168000000005
16.64,232.53168000000005
16.65,232.53168000000005
16.67,232.53168000000005
16.68,232.53168000000005
16.70,232.98868000000004
16.71,232.98868000000004
16.72,232.98868000000004
16.73,232.98868000000004
16.74,232.98868000000004
16.75,232.98868000000004
16.76,232.98868000000004
16.77,232.98868000000004
16.78,232.98868000000004
16.79,232.98868000000004
16.81,232.18268000000006
16.82,232.18268000000006
16.83,232.18268000000006
16.84,232.18268000000006
16.85,232.18268000000006
16.86,232.18268000000006
16.87,232.18268000000006
16.88,232.18268000000006
16.89,232.18268000000006
16.90,232.18268000000006
16.91,231.54568000000006
16.93,231.54568000000006
16.94,231.54568000000006
16.96,231.54568000000006
16.97,231.54568000000006
16.98,231.54568000000006
16.99,231.54568000000006
17.00,231.54568000000006
17.02,231.41868000000005
17.03,231.41868000000005
17.04,231.41868000000005
17.05,231.41868000000005
17.06,231.41868000000005
17.07,231.41868000000005
17.08,231.41868000000005
17.09,231.41868000000005
17.10,231.41868000000005
17.11,231.41868000000005
17.13,230.38968000000006
17.14,230.38968000000006
17.15,230.38968000000006
17.16,230.38968000000006
17.17,230.38968000000006
17.18,230.38968000000006
17.19,230.38968000000006
17.20,230.38968000000006
17.21,230.38968000000006
17.22,230.38968000000006
17.23,228.01768000000004
17.24,228.01768000000004
17.25,228.01768000000004
17.26,228.01768000000004
17.28,228.01768000000004
17.29,228.01768000000004
17.30,228.01768000000004
17.31,228.01768000000004
17.32,228.01768000000004
17.33,228.01768000000004
17.35,228.01768000000004
17.36,223.49968000000007
17.37,223.49968000000007
17.38,223.49968000000007
17.39,223.49968000000007
17.40,223.49968000000007
17.41,223.49968000000007
17.42,223.49968000000007
17.43,223.49968000000007
17.45,223.49968000000007
17.46,223.49968000000007
17.47,222.03568000000007
17.48,222.03568000000007
17.49,222.03568000000007
17.50,222.03568000000007
17.51,222.03568000000007
17.53,222.03568000000007
17.54,222.03568000000007
17.55,222.03568000000007
17.56,222.03568000000007
17.57,220.57668000000007
17.58,220.57668000000007
17.60,220.57668000000007
17.61,220.57668000000007
17.62,220.57668000000007
17.63,220.57668000000007
17.64,220.57668000000007
17.65,220.57668000000007
17.66,220.57668000000007
17.68,218.87268000000006
17.70,218.87268000000006
17.71,218.87268000000006
17.73,218.87268000000006
17.74,218.87268000000006
17.75,218.87268000000006
17.76,218.87268000000006
17.77,218.87268000000006
17.79,217.09968000000003
17.80,217.09968000000003
17.81,217.09968000000003
17.82,217.09968000000003
17.83,217.09968000000003
17.84,217.09968000000003
17.86,217.09968000000003
17.87,217.09968000000003
17.88,216.31168000000002
17.90,216.31168000000002
17.91,216.31168000000002
17.92,216.31168000000002
17.93,216.31168000000002
17.94,216.31168000000002
17.95,216.31168000000002
17.96,216.31168000000002
17.97,212.68868000000003
17.98,212.68868000000003
17.99,212.68868000000003
18.00,212.68868000000003
18.01,212.68868000000003
18.02,212.68868000000003
18.03,212.68868000000003
18.04,212.68868000000003
18.05,212.68868000000003
18.06,212.68868000000003
18.08,212.68868000000003
18.09,210.90168000000006
18.10,210.90168000000006
18.11,210.90168000000006
18.12,210.90168000000006
18.13,210.90168000000006
18.14,210.90168000000006
18.15,210.90168000000006
18.16,210.90168000000006
18.18,210.90168000000006
18.19,210.90168000000006
18.20,209.96368000000007
18.21,209.96368000000007
18.22,209.96368000000007
18.23,209.96368000000007
18.25,209.96368000000007
18.26,209.96368000000007
18.27,209.96368000000007
18.28,209.96368000000007
18.30,209.75168000000002
18.31,209.75168000000002
18.32,209.75168000000002
18.33,209.75168000000002
18.34,209.75168000000002
18.35,209.75168000000002
18.36,209.75168000000002
18.37,209.75168000000002
18.38,209.75168000000002
18.39,209.75168000000002
18.40,209.51668000000006
18.42,209.51668000000006
18.43,209.51668000000006
18.44,209.51668000000006
18.45,209.51668000000006
18.46,209.51668000000006
18.48,209.51668000000006
18.50,209.51668000000006
18.51,209.72568000000007
18.53,209.72568000000007
18.54,209.72568000000007
18.55,209.72568000000007
18.56,209.72568000000007
18.57,209.72568000000007
18.58,209.72568000000007
18.59,209.72568000000007
18.60,209.72568000000007
18.61,209.72568000000007
18.63,209.12468000000007
18.64,209.12468000000007
18.65,209.12468000000007
18.66,209.12468000000007
18.67,209.12468000000007
18.68,209.12468000000007
18.69,209.12468000000007
18.70,209.12468000000007
18.71,209.12468000000007
18.72,209.33668000000006
18.73,209.33668000000006
18.74,209.33668000000006
18.75,209.33668000000006
18.76,209.33668000000006
18.77,209.33668000000006
18.79,209.33668000000006
18.80,209.33668000000006
18.81,209.33668000000006
18.82,209.33668000000006
18.83,210.27768000000003
18.84,210.27768000000003
18.85,210.27768000000003
18.86,210.27768000000003
18.87,210.27768000000003
18.88,210.27768000000003
18.89,210.27768000000003
18.90,210.27768000000003
18.91,210.27768000000003
18.92,210.27768000000003
18.94,211.93368000000004
18.95,211.93368000000004
18.96,211.93368000000004
18.97,211.93368000000004
18.98,211.93368000000004
18.99,211.93368000000004
19.00,211.93368000000004
19.01,211.93368000000004
19.02,211.93368000000004
19.03,211.93368000000004
19.04,213.40968000000004
19.05,213.40968000000004
19.06,213.40968000000004
19.08,213.40968000000004
19.09,213.40968000000004
19.10,213.40968000000004
19.11,213.40968000000004
19.12,217.92968000000008
19.13,217.92968000000008
19.15,217.92968000000008
19.16,217.92968000000008
19.17,217.92968000000008
19.18,217.92968000000008
19.19,217.92968000000008
19.21,217.92968000000008
19.22,217.92968000000008
19.23,219.70468000000005
19.25,219.70468000000005
19.27,219.70468000000005
19.28,219.70468000000005
19.29,219.70468000000005
19.30,219.70468000000005
19.31,219.70468000000005
19.32,219.70468000000005
19.33,219.63368000000003
19.34,219.63368000000003
19.35,219.63368000000003
19.36,219.63368000000003
19.37,219.63368000000003
19.39,219.63368000000003
19.40,219.63368000000003
19.41,219.63368000000003
19.42,219.63368000000003
19.43,219.63368000000003
19.44,219.63368000000003
19.45,224.06168000000002
19.47,224.06168000000002
19.48,224.06168000000002
19.49,224.06168000000002
19.50,224.06168000000002
19.51,224.06168000000002
19.52,224.06168000000002
19.53,224.06168000000002
19.54,224.06168000000002
19.56,224.06168000000002
19.57,224.06168000000002
19.58,224.06168000000002
19.59,224.06168000000002
19.61,224.06168000000002
19.62,224.06168000000002
19.63,225.54768000000007
19.64,225.54768000000007
19.66,225.54768000000007
19.68,225.54768000000007
19.69,225.54768000000007
19.71,225.54768000000007
19.72,225.54768000000007
19.73,225.54768000000007
19.74,228.38168000000007
19.75,228.38168000000007
19.76,228.38168000000007
19.78,228.38168000000007
19.80,228.38168000000007
19.81,228.38168000000007
19.82,228.38168000000007
19.83,228.38168000000007
19.84,228.38168000000007
19.85,231.21468000000004
19.86,231.21468000000004
19.87,231.21468000000004
19.88,231.21468000000004
19.90,231.21468000000004
19.91,231.21468000000004
19.92,231.21468000000004
19.93,231.21468000000004
19.95,231.21468000000004
19.96,231.87768000000005
19.97,231.87768000000005
19.98,231.87768000000005
20.00,231.87768000000005
20.01,231.87768000000005
20.02,231.87768000000005
20.03,231.87768000000005
20.04,231.87768000000005
20.06,231.87768000000005
20.07,232.50868000000008
20.08,232.50868000000008
20.09,232.50868000000008
20.10,232.50868000000008
20.11,232.50868000000008
20.12,232.50868000000008
20.13,232.50868000000008
20.14,232.50868000000008
20.16,232.50868000000008
20.17,232.33568000000008
20.19,232.33568000000008
20.22,232.33568000000008
20.23,232.33568000000008
20.25,232.33568000000008
20.27,217.60968000000003
20.28,217.60968000000003
20.29,217.60968000000003
20.31,217.60968000000003
20.32,217.60968000000003
20.33,217.60968000000003
20.34,217.60968000000003
20.35,217.60968000000003
20.36,202.82768000000004
20.37,202.82768000000004
20.38,202.82768000000004
20.39,202.82768000000004
20.40,202.82768000000004
20.41,202.82768000000004
20.42,202.82768000000004
20.44,202.82768000000004
20.45,202.82768000000004
20.46,202.82768000000004
20.47,202.82768000000004
20.48,186.43368000000004
20.49,186.43368000000004
20.50,186.43368000000004
20.51,186.43368000000004
20.52,186.43368000000004
20.53,186.43368000000004
20.54,186.43368000000004
20.55,186.43368000000004
20.56,186.43368000000004
20.57,186.43368000000004
20.58,169.50068000000005
20.59,169.50068000000005
20.60,169.50068000000005
20.61,169.50068000000005
20.63,169.50068000000005
20.64,169.50068000000005
20.65,169.50068000000005
20.67,169.50068000000005
20.68,169.50068000000005
20.69,169.50068000000005
20.70,169.50068000000005
20.71,152.82568000000003
20.72,152.82568000000003
20.73,152.82568000000003
20.74,152.82568000000003
20.75,152.82568000000003
20.76,152.82568000000003
20.77,152.82568000000003
20.79,152.82568000000003
20.80,135.46168000000006
20.81,135.46168000000006
20.83,135.46168000000006
20.84,135.46168000000006
20.86,135.46168000000006
20.87,135.46168000000006
20.88,135.46168000000006
20.89,135.46168000000006
20.90,106.95768000000005
20.92,106.95768000000005
20.93,106.95768000000005
20.95,106.95768000000005
20.96,106.95768000000005
20.97,106.95768000000005
20.98,106.95768000000005
20.99,106.95768000000005
21.00,106.95768000000005
21.01,106.95768000000005
21.02,101.60068000000005
21.03,101.60068000000005
21.04,101.60068000000005
21.05,101.60068000000005
21.06,101.60068000000005
21.07,101.60068000000005
21.08,101.60068000000005
21.09,101.60068000000005
21.10,101.60068000000005
21.11,101.60068000000005
21.12,101.60068000000005
21.13,84.27668000000004
21.14,84.27668000000004
21.15,84.27668000000004
21.16,84.27668000000004
21.17,84.27668000000004
21.18,84.27668000000004
21.19,84.27668000000004
21.20,84.27668000000004
21.21,84.27668000000004
21.22,84.27668000000004
21.23,66.90868000000005
21.24,66.90868000000005
21.25,66.90868000000005
21.26,66.90868000000005
21.27,66.90868000000005
21.28,66.90868000000005
21.29,66.90868000000005
21.30,66.90868000000005
21.31,66.90868000000005
21.32,66.90868000000005
21.33,66.90868000000005
21.34,49.90868000000005
21.35,49.90868000000005
21.36,49.90868000000005
21.37,49.90868000000005
21.38,49.90868000000005
21.39,49.90868000000005
21.40,49.90868000000005
21.41,49.90868000000005
21.42,49.90868000000005
21.43,49.90868000000005
21.44,47.78368000000005
21.45,47.78368000000005
21.46,47.78368000000005
21.47,47.78368000000005
21.48,47.78368000000005
21.49,47.78368000000005
21.50,47.78368000000005
21.51,47.78368000000005
21.52,47.78368000000005
21.53,47.78368000000005
21.54,47.29768000000004
21.55,47.29768000000004
21.56,47.29768000000004
21.57,47.29768000000004
21.58,47.29768000000004
21.59,47.29768000000004
21.60,47.29768000000004
21.61,47.29768000000004
21.62,47.29768000000004
21.63,47.29768000000004
21.64,47.29768000000004
21.65,47.128680000000045
21.66,47.128680000000045
21.67,47.128680000000045
21.68,47.128680000000045
21.69,47.128680000000045
21.70,47.128680000000045
21.71,47.128680000000045
21.72,47.128680000000045
21.73,47.128680000000045
21.74,47.128680000000045
21.75,46.985680000000045
21.76,46.985680000000045
